RUN_ID,Topology,Attack_Type,Avg_RSSI_dBm,DIO_Count_Window,DIS_Count_Window,Rank_Changes_Window,PDR_percent,Avg_Delay_ms,Throughput_kbps,Energy_Consumed_J,Normal,Flooding,Blackhole,Wormhole,Backoff_Manipulado
298,Grid_36,Normal,-62.2,30,3,2,100.0,14.4,36.72,0.36,1,0,0,0,0
299,Grid_36,Normal,-64.7,34,4,2,100.0,14.4,32.13,0.36,1,0,0,0,0
300,Grid_36,Normal,-65.6,26,2,1,99.34,14.4,36.9,0.36,1,0,0,0,0
301,Grid_36,Normal,-64.1,24,4,2,99.04,14.4,35.49,0.36,1,0,0,0,0
302,Grid_36,Normal,-66.7,23,4,1,87.32,14.4,36.93,0.36,1,0,0,0,0
303,Grid_36,Normal,-66.0,30,4,0,98.49,14.4,44.51,0.36,1,0,0,0,0
304,Grid_36,Normal,-66.9,25,4,1,95.16,14.4,35.23,0.36,1,0,0,0,0
305,Grid_36,Normal,-66.3,28,3,0,100.0,14.4,35.33,0.36,1,0,0,0,0
306,Grid_36,Normal,-63.0,28,3,0,100.0,14.4,35.89,0.36,1,0,0,0,0
307,Grid_36,Normal,-65.1,32,3,0,100.0,14.4,41.52,0.36,1,0,0,0,0
308,Grid_36,Normal,-64.2,29,3,1,100.0,14.4,35.09,0.36,1,0,0,0,0
309,Grid_36,Normal,-67.7,27,3,0,100.0,14.4,35.88,0.36,1,0,0,0,0
312,Grid_36,Normal,-63.1,31,4,1,94.76,14.4,38.48,0.36,1,0,0,0,0
313,Grid_36,Normal,-65.3,29,3,2,99.63,14.4,28.34,0.36,1,0,0,0,0
314,Grid_36,Normal,-63.4,26,4,0,100.0,14.4,31.36,0.36,1,0,0,0,0
315,Grid_36,Normal,-65.2,34,3,1,100.0,14.4,35.68,0.36,1,0,0,0,0
316,Grid_36,Normal,-65.9,31,3,2,91.03,14.4,33.17,0.36,1,0,0,0,0
317,Grid_36,Normal,-65.8,25,3,1,95.22,14.4,29.15,0.36,1,0,0,0,0
318,Grid_36,Normal,-65.5,30,3,1,100.0,14.4,37.58,0.36,1,0,0,0,0
319,Grid_36,Normal,-66.0,29,3,1,100.0,14.4,37.42,0.36,1,0,0,0,0
320,Grid_36,Normal,-62.6,27,4,1,100.0,14.4,32.31,0.36,1,0,0,0,0
321,Grid_36,Normal,-62.7,29,4,1,92.38,14.4,34.52,0.36,1,0,0,0,0
322,Grid_36,Normal,-66.4,27,3,2,99.24,14.4,35.71,0.36,1,0,0,0,0
323,Grid_36,Normal,-66.2,23,4,2,100.0,14.4,32.69,0.36,1,0,0,0,0
324,Grid_36,Normal,-65.8,33,4,2,97.48,14.4,36.4,0.36,1,0,0,0,0
325,Grid_36,Normal,-64.7,32,3,0,100.0,14.4,38.04,0.36,1,0,0,0,0
326,Grid_36,Normal,-65.5,25,3,0,100.0,14.4,39.0,0.36,1,0,0,0,0
327,Grid_36,Normal,-64.4,24,3,0,94.15,14.4,33.92,0.36,1,0,0,0,0
328,Grid_36,Normal,-64.8,25,3,0,100.0,14.4,34.07,0.36,1,0,0,0,0
330,Grid_36,Normal,-67.2,25,3,0,96.52,14.4,34.29,0.36,1,0,0,0,0
331,Grid_36,Normal,-65.6,32,4,2,100.0,14.4,39.96,0.36,1,0,0,0,0
332,Grid_36,Normal,-66.3,25,4,1,99.36,14.4,29.0,0.36,1,0,0,0,0
333,Grid_36,Normal,-66.5,22,3,2,97.75,14.4,32.92,0.36,1,0,0,0,0
334,Grid_36,Normal,-68.3,25,4,0,95.98,14.4,36.12,0.36,1,0,0,0,0
335,Grid_36,Normal,-66.4,28,4,1,100.0,14.4,37.61,0.36,1,0,0,0,0
336,Grid_36,Normal,-64.6,33,3,0,94.85,14.4,40.22,0.36,1,0,0,0,0
337,Grid_36,Normal,-62.4,27,3,0,99.16,14.4,32.64,0.36,1,0,0,0,0
338,Grid_36,Normal,-62.1,25,4,2,100.0,14.4,37.36,0.36,1,0,0,0,0
339,Grid_36,Normal,-65.0,26,2,2,100.0,14.4,35.0,0.36,1,0,0,0,0
340,Grid_36,Normal,-63.7,32,3,0,100.0,14.4,38.69,0.36,1,0,0,0,0
341,Grid_36,Normal,-64.5,25,3,0,100.0,14.4,32.17,0.36,1,0,0,0,0
342,Grid_36,Normal,-65.2,34,3,0,93.01,14.4,35.21,0.36,1,0,0,0,0
343,Grid_36,Normal,-70.4,26,4,0,100.0,14.4,36.61,0.36,1,0,0,0,0
344,Grid_36,Normal,-64.2,31,3,2,92.69,14.4,34.41,0.36,1,0,0,0,0
345,Grid_36,Normal,-63.5,26,3,2,91.08,14.4,39.56,0.36,1,0,0,0,0
346,Grid_36,Normal,-67.5,28,3,1,93.07,14.4,33.56,0.36,1,0,0,0,0
347,Grid_36,Normal,-63.7,29,3,1,93.46,14.4,35.27,0.36,1,0,0,0,0
349,Grid_36,Normal,-62.2,29,3,2,94.25,14.4,35.05,0.36,1,0,0,0,0
350,Grid_36,Normal,-63.8,28,3,1,96.85,14.4,34.06,0.36,1,0,0,0,0
351,Grid_36,Normal,-68.5,26,3,1,100.0,14.4,32.18,0.36,1,0,0,0,0
352,Grid_36,Normal,-62.7,27,3,2,96.49,14.4,29.05,0.36,1,0,0,0,0
353,Grid_36,Normal,-68.3,26,4,0,93.43,14.4,30.09,0.36,1,0,0,0,0
354,Grid_36,Normal,-68.1,25,3,2,99.78,14.4,33.09,0.36,1,0,0,0,0
355,Grid_36,Normal,-64.6,29,3,1,100.0,14.4,33.54,0.36,1,0,0,0,0
356,Grid_36,Normal,-62.4,29,2,2,98.22,14.4,36.68,0.36,1,0,0,0,0
357,Grid_36,Normal,-65.8,26,3,0,100.0,14.4,32.15,0.36,1,0,0,0,0
358,Grid_36,Normal,-64.3,29,4,1,94.17,14.4,34.27,0.36,1,0,0,0,0
359,Grid_36,Normal,-67.3,25,3,0,100.0,14.4,41.7,0.36,1,0,0,0,0
360,Grid_36,Normal,-66.8,33,3,0,100.0,14.4,35.34,0.36,1,0,0,0,0
361,Grid_36,Normal,-67.1,33,3,1,95.14,14.4,30.58,0.36,1,0,0,0,0
362,Grid_36,Normal,-67.0,31,3,2,100.0,14.4,35.87,0.36,1,0,0,0,0
363,Grid_36,Normal,-63.1,29,3,2,98.97,14.4,35.54,0.36,1,0,0,0,0
364,Grid_36,Normal,-63.7,22,3,1,84.8,14.4,32.83,0.36,1,0,0,0,0
365,Grid_36,Normal,-64.6,32,3,1,100.0,14.4,30.79,0.36,1,0,0,0,0
366,Grid_36,Normal,-67.0,31,2,1,100.0,14.4,31.82,0.36,1,0,0,0,0
367,Grid_36,Normal,-62.5,26,4,2,99.07,14.4,33.93,0.36,1,0,0,0,0
368,Grid_36,Normal,-65.2,32,3,1,100.0,14.4,32.27,0.36,1,0,0,0,0
369,Grid_36,Normal,-64.7,27,3,2,99.25,14.4,33.39,0.36,1,0,0,0,0
370,Grid_36,Normal,-62.9,25,3,0,93.03,14.4,37.83,0.36,1,0,0,0,0
372,Grid_36,Normal,-66.1,34,3,2,96.66,14.4,33.22,0.36,1,0,0,0,0
373,Grid_36,Normal,-62.2,24,4,2,98.03,14.4,39.26,0.36,1,0,0,0,0
374,Grid_36,Normal,-69.4,28,4,2,89.11,14.4,30.66,0.36,1,0,0,0,0
375,Grid_36,Normal,-67.3,24,4,2,100.0,14.4,29.33,0.36,1,0,0,0,0
376,Grid_36,Normal,-67.1,29,4,0,95.67,14.4,38.38,0.36,1,0,0,0,0
377,Grid_36,Normal,-65.0,25,4,2,92.96,14.4,30.77,0.36,1,0,0,0,0
378,Grid_36,Normal,-65.2,25,3,0,94.51,14.4,36.3,0.36,1,0,0,0,0
381,Grid_36,Normal,-62.4,29,4,2,100.0,14.4,31.89,0.36,1,0,0,0,0
382,Grid_36,Normal,-61.7,25,2,1,100.0,14.4,40.1,0.36,1,0,0,0,0
383,Grid_36,Normal,-64.6,29,3,1,100.0,14.4,30.41,0.36,1,0,0,0,0
384,Grid_36,Normal,-65.9,29,4,0,92.17,14.4,35.33,0.36,1,0,0,0,0
385,Grid_36,Normal,-64.7,29,4,2,100.0,14.4,37.92,0.36,1,0,0,0,0
386,Grid_36,Normal,-62.6,25,4,2,100.0,14.4,37.24,0.36,1,0,0,0,0
387,Grid_36,Normal,-67.7,27,3,0,100.0,14.4,37.03,0.36,1,0,0,0,0
388,Grid_36,Normal,-65.5,28,3,2,100.0,14.4,34.42,0.36,1,0,0,0,0
389,Grid_36,Normal,-65.1,27,3,2,95.36,14.4,35.56,0.36,1,0,0,0,0
391,Grid_36,Normal,-64.7,33,4,0,99.69,14.4,35.62,0.36,1,0,0,0,0
392,Grid_36,Normal,-65.2,32,3,2,97.08,14.4,32.04,0.36,1,0,0,0,0
393,Grid_36,Normal,-63.2,29,4,1,95.4,14.4,35.06,0.36,1,0,0,0,0
394,Grid_36,Normal,-64.3,28,2,2,98.63,14.4,32.2,0.36,1,0,0,0,0
395,Grid_36,Normal,-64.3,25,4,0,100.0,14.4,36.31,0.36,1,0,0,0,0
396,Grid_36,Normal,-64.9,34,3,2,97.42,14.4,29.02,0.36,1,0,0,0,0
397,Grid_36,Normal,-68.7,28,3,0,100.0,14.4,32.17,0.36,1,0,0,0,0
398,Grid_36,Normal,-64.6,27,3,1,100.0,14.4,35.57,0.36,1,0,0,0,0
401,Grid_36,Normal,-64.9,35,3,0,100.0,14.4,30.2,0.36,1,0,0,0,0
402,Grid_36,Normal,-66.8,32,2,0,99.58,14.4,26.8,0.36,1,0,0,0,0
404,Grid_36,Normal,-64.8,29,3,1,92.64,14.4,40.21,0.36,1,0,0,0,0
405,Grid_36,Normal,-65.4,27,4,2,100.0,14.4,27.84,0.36,1,0,0,0,0
406,Grid_36,Normal,-62.7,26,4,1,94.78,14.4,32.18,0.36,1,0,0,0,0
407,Grid_36,Normal,-65.6,27,4,2,96.45,14.4,36.6,0.36,1,0,0,0,0
409,Grid_36,Normal,-62.7,32,4,2,96.96,14.4,31.2,0.36,1,0,0,0,0
410,Grid_36,Normal,-63.1,27,2,2,100.0,14.4,38.37,0.36,1,0,0,0,0
411,Grid_36,Normal,-61.5,27,3,2,100.0,14.4,34.1,0.36,1,0,0,0,0
412,Grid_36,Normal,-63.3,27,3,2,100.0,14.4,31.26,0.36,1,0,0,0,0
413,Grid_36,Normal,-64.2,25,3,0,92.59,14.4,36.43,0.36,1,0,0,0,0
414,Grid_36,Normal,-68.3,29,3,0,100.0,14.4,32.23,0.36,1,0,0,0,0
415,Grid_36,Normal,-64.7,32,3,2,94.28,14.4,34.75,0.36,1,0,0,0,0
416,Grid_36,Normal,-63.4,26,3,0,100.0,14.4,37.5,0.36,1,0,0,0,0
417,Grid_36,Normal,-64.4,28,3,1,95.2,14.4,30.16,0.36,1,0,0,0,0
418,Grid_36,Normal,-60.9,30,3,0,87.28,14.4,31.46,0.36,1,0,0,0,0
419,Grid_36,Normal,-61.9,27,2,1,100.0,14.4,36.8,0.36,1,0,0,0,0
420,Grid_36,Normal,-67.5,27,3,2,97.86,14.4,27.41,0.36,1,0,0,0,0
422,Grid_36,Normal,-61.6,27,3,1,99.46,14.4,38.35,0.36,1,0,0,0,0
423,Grid_36,Normal,-65.7,25,3,2,100.0,14.4,34.8,0.36,1,0,0,0,0
424,Grid_36,Normal,-65.8,25,3,2,100.0,14.4,33.83,0.36,1,0,0,0,0
425,Grid_36,Normal,-60.2,30,3,2,99.35,14.4,35.82,0.36,1,0,0,0,0
426,Grid_36,Normal,-62.4,29,4,1,100.0,14.4,31.15,0.36,1,0,0,0,0
427,Grid_36,Normal,-64.7,29,4,0,100.0,14.4,34.4,0.36,1,0,0,0,0
428,Grid_36,Normal,-66.9,24,2,0,97.4,14.4,39.22,0.36,1,0,0,0,0
430,Grid_36,Normal,-65.0,29,3,2,94.87,14.4,29.28,0.36,1,0,0,0,0
431,Grid_36,Normal,-64.1,25,3,2,99.23,14.4,28.87,0.36,1,0,0,0,0
432,Grid_36,Normal,-62.8,28,4,1,100.0,14.4,33.54,0.36,1,0,0,0,0
433,Grid_36,Normal,-66.0,28,3,0,99.91,14.4,30.35,0.36,1,0,0,0,0
435,Grid_36,Normal,-63.7,27,4,2,92.48,14.4,31.84,0.36,1,0,0,0,0
436,Grid_36,Normal,-63.4,29,3,0,98.37,14.4,33.58,0.36,1,0,0,0,0
437,Grid_36,Normal,-63.0,27,3,2,96.02,14.4,29.9,0.36,1,0,0,0,0
438,Grid_36,Normal,-65.0,27,3,2,100.0,14.4,33.68,0.36,1,0,0,0,0
439,Grid_36,Normal,-65.7,29,3,2,100.0,14.4,35.47,0.36,1,0,0,0,0
440,Grid_36,Normal,-66.4,31,3,0,89.73,14.4,37.07,0.36,1,0,0,0,0
441,Grid_36,Normal,-62.4,30,2,2,100.0,14.4,30.41,0.36,1,0,0,0,0
442,Grid_36,Normal,-61.8,31,4,0,91.49,14.4,35.02,0.36,1,0,0,0,0
443,Grid_36,Normal,-70.1,23,3,1,97.34,14.4,35.26,0.36,1,0,0,0,0
444,Grid_36,Normal,-66.2,29,3,0,90.25,14.4,32.66,0.36,1,0,0,0,0
445,Grid_36,Normal,-63.9,31,2,2,86.27,14.4,34.66,0.36,1,0,0,0,0
446,Grid_36,Normal,-66.6,27,4,1,93.84,14.4,35.25,0.36,1,0,0,0,0
447,Grid_36,Normal,-64.9,25,3,0,97.38,14.4,31.3,0.36,1,0,0,0,0
448,Grid_36,Normal,-63.5,28,3,2,99.9,14.4,40.66,0.36,1,0,0,0,0
449,Grid_36,Normal,-69.0,29,3,2,100.0,14.4,30.64,0.36,1,0,0,0,0
450,Grid_36,Normal,-65.5,29,2,1,100.0,14.4,26.87,0.36,1,0,0,0,0
451,Grid_36,Normal,-67.1,26,3,1,97.83,14.4,39.27,0.36,1,0,0,0,0
452,Grid_36,Normal,-62.9,23,3,1,98.38,14.4,28.28,0.36,1,0,0,0,0
453,Grid_36,Normal,-63.8,30,3,2,100.0,14.4,35.01,0.36,1,0,0,0,0
454,Grid_36,Normal,-66.2,23,3,2,96.98,14.4,34.37,0.36,1,0,0,0,0
455,Grid_36,Normal,-67.1,31,3,1,98.37,14.4,35.96,0.36,1,0,0,0,0
456,Grid_36,Normal,-65.2,28,3,0,100.0,14.4,38.0,0.36,1,0,0,0,0
457,Grid_36,Normal,-63.0,28,3,2,95.6,14.4,34.6,0.36,1,0,0,0,0
458,Grid_36,Normal,-69.2,28,3,1,91.22,14.4,34.83,0.36,1,0,0,0,0
459,Grid_36,Normal,-65.2,28,3,1,98.28,14.4,33.04,0.36,1,0,0,0,0
460,Grid_36,Normal,-61.6,29,4,2,100.0,14.4,26.14,0.36,1,0,0,0,0
461,Grid_36,Normal,-68.6,30,3,1,100.0,14.4,37.49,0.36,1,0,0,0,0
462,Grid_36,Normal,-64.0,30,4,0,97.37,14.4,33.52,0.36,1,0,0,0,0
463,Grid_36,Normal,-64.4,31,4,1,100.0,14.4,30.03,0.36,1,0,0,0,0
464,Grid_36,Normal,-63.8,26,3,2,100.0,14.4,33.93,0.36,1,0,0,0,0
465,Grid_36,Normal,-65.5,28,4,1,90.23,14.4,38.66,0.36,1,0,0,0,0
466,Grid_36,Normal,-62.9,25,2,0,98.84,14.4,37.76,0.36,1,0,0,0,0
467,Grid_36,Normal,-64.0,33,3,2,98.66,14.4,39.25,0.36,1,0,0,0,0
468,Grid_36,Normal,-63.6,28,3,2,97.05,14.4,32.6,0.36,1,0,0,0,0
470,Grid_36,Normal,-66.0,27,3,2,94.2,14.4,36.68,0.36,1,0,0,0,0
471,Grid_36,Normal,-67.1,29,3,1,97.27,14.4,32.41,0.36,1,0,0,0,0
472,Grid_36,Normal,-68.4,25,3,1,96.74,14.4,35.21,0.36,1,0,0,0,0
473,Grid_36,Normal,-64.9,33,3,1,98.76,14.4,36.55,0.36,1,0,0,0,0
474,Grid_36,Normal,-62.3,28,2,0,93.58,14.4,35.85,0.36,1,0,0,0,0
475,Grid_36,Normal,-66.8,31,3,0,94.65,14.4,39.07,0.36,1,0,0,0,0
476,Grid_36,Normal,-62.5,32,3,0,100.0,14.4,37.25,0.36,1,0,0,0,0
477,Grid_36,Normal,-61.1,23,3,1,92.13,14.4,34.77,0.36,1,0,0,0,0
478,Grid_36,Normal,-63.3,28,3,0,100.0,14.4,32.36,0.36,1,0,0,0,0
479,Grid_36,Normal,-62.3,29,3,2,100.0,14.4,37.26,0.36,1,0,0,0,0
480,Grid_36,Normal,-67.8,31,2,1,95.55,14.4,28.85,0.36,1,0,0,0,0
481,Grid_36,Normal,-63.9,23,4,0,100.0,14.4,35.64,0.36,1,0,0,0,0
482,Grid_36,Normal,-62.7,27,3,1,90.31,14.4,33.61,0.36,1,0,0,0,0
483,Grid_36,Normal,-66.3,33,3,2,100.0,14.4,35.88,0.36,1,0,0,0,0
484,Grid_36,Normal,-67.9,28,3,2,93.51,14.4,32.93,0.36,1,0,0,0,0
485,Grid_36,Normal,-66.7,29,3,2,100.0,14.4,37.32,0.36,1,0,0,0,0
486,Grid_36,Normal,-67.2,28,3,1,91.08,14.4,34.67,0.36,1,0,0,0,0
487,Grid_36,Normal,-66.7,27,3,2,95.53,14.4,40.1,0.36,1,0,0,0,0
488,Grid_36,Normal,-66.8,31,4,0,100.0,14.4,26.67,0.36,1,0,0,0,0
489,Grid_36,Normal,-64.6,28,3,0,99.15,14.4,32.99,0.36,1,0,0,0,0
490,Grid_36,Normal,-63.9,24,3,1,99.76,14.4,35.25,0.36,1,0,0,0,0
491,Grid_36,Normal,-69.2,28,3,0,95.41,14.4,35.63,0.36,1,0,0,0,0
492,Grid_36,Normal,-65.0,30,3,2,98.74,14.4,33.38,0.36,1,0,0,0,0
493,Grid_36,Normal,-63.6,31,4,0,100.0,14.4,39.76,0.36,1,0,0,0,0
494,Grid_36,Normal,-67.2,29,4,0,100.0,14.4,31.46,0.36,1,0,0,0,0
495,Grid_36,Normal,-66.2,29,3,2,98.22,14.4,32.14,0.36,1,0,0,0,0
496,Grid_36,Normal,-63.3,31,3,0,100.0,14.4,38.63,0.36,1,0,0,0,0
497,Grid_36,Normal,-61.6,27,2,2,95.72,14.4,29.6,0.36,1,0,0,0,0
498,Grid_36,Normal,-64.4,30,3,2,91.32,14.4,36.55,0.36,1,0,0,0,0
499,Grid_36,Normal,-67.9,29,5,2,100.0,14.4,32.32,0.36,1,0,0,0,0
500,Grid_36,Normal,-64.3,31,3,2,100.0,14.4,36.68,0.36,1,0,0,0,0
501,Grid_36,Normal,-64.7,33,2,2,100.0,14.4,33.08,0.36,1,0,0,0,0
502,Grid_36,Normal,-63.9,27,3,1,96.6,14.4,36.58,0.36,1,0,0,0,0
503,Grid_36,Normal,-67.3,24,2,0,98.58,14.4,33.34,0.36,1,0,0,0,0
504,Grid_36,Normal,-66.2,27,3,2,99.27,14.4,35.58,0.36,1,0,0,0,0
505,Grid_36,Normal,-64.6,29,3,1,98.41,14.4,25.42,0.36,1,0,0,0,0
506,Grid_36,Normal,-65.7,29,3,0,100.0,14.4,38.7,0.36,1,0,0,0,0
507,Grid_36,Normal,-67.6,28,3,2,98.43,14.4,29.88,0.36,1,0,0,0,0
508,Grid_36,Normal,-64.0,28,2,2,100.0,14.4,39.73,0.36,1,0,0,0,0
509,Grid_36,Normal,-64.0,23,3,0,96.18,14.4,30.86,0.36,1,0,0,0,0
510,Grid_36,Normal,-62.7,27,3,0,100.0,14.4,39.34,0.36,1,0,0,0,0
511,Grid_36,Normal,-63.9,28,2,0,98.99,14.4,42.03,0.36,1,0,0,0,0
512,Grid_36,Normal,-64.2,34,4,0,100.0,14.4,37.07,0.36,1,0,0,0,0
513,Grid_36,Normal,-62.5,31,3,0,99.42,14.4,32.66,0.36,1,0,0,0,0
514,Grid_36,Normal,-65.0,30,3,2,95.09,14.4,31.61,0.36,1,0,0,0,0
515,Grid_36,Normal,-65.2,26,3,2,100.0,14.4,33.1,0.36,1,0,0,0,0
516,Grid_36,Normal,-63.6,31,3,0,100.0,14.4,34.53,0.36,1,0,0,0,0
517,Grid_36,Normal,-65.5,33,2,2,98.06,14.4,39.98,0.36,1,0,0,0,0
518,Grid_36,Normal,-65.5,31,3,0,88.3,14.4,36.42,0.36,1,0,0,0,0
519,Grid_36,Normal,-65.1,27,4,2,98.63,14.4,40.03,0.36,1,0,0,0,0
521,Grid_36,Normal,-67.5,30,3,0,98.62,14.4,34.51,0.36,1,0,0,0,0
523,Grid_36,Normal,-68.2,28,3,2,99.73,14.4,34.76,0.36,1,0,0,0,0
524,Grid_36,Normal,-64.5,25,2,1,100.0,14.4,36.53,0.36,1,0,0,0,0
525,Grid_36,Normal,-66.9,24,3,2,93.28,14.4,31.57,0.36,1,0,0,0,0
526,Grid_36,Normal,-64.7,29,4,2,100.0,14.4,32.84,0.36,1,0,0,0,0
527,Grid_36,Normal,-64.6,27,4,1,89.53,14.4,34.81,0.36,1,0,0,0,0
528,Grid_36,Normal,-65.4,29,3,1,96.55,14.4,42.67,0.36,1,0,0,0,0
529,Grid_36,Normal,-63.2,30,3,0,100.0,14.4,35.04,0.36,1,0,0,0,0
530,Grid_36,Normal,-63.0,31,2,2,94.82,14.4,38.85,0.36,1,0,0,0,0
531,Grid_36,Normal,-63.1,26,3,1,98.06,14.4,27.86,0.36,1,0,0,0,0
532,Grid_36,Normal,-65.8,29,2,1,97.09,14.4,33.77,0.36,1,0,0,0,0
533,Grid_36,Normal,-64.6,29,4,0,100.0,14.4,41.65,0.36,1,0,0,0,0
534,Grid_36,Normal,-66.1,27,4,0,97.42,14.4,42.13,0.36,1,0,0,0,0
535,Grid_36,Normal,-62.4,30,3,2,93.86,14.4,32.79,0.36,1,0,0,0,0
536,Grid_36,Normal,-64.6,32,2,2,100.0,14.4,29.35,0.36,1,0,0,0,0
537,Grid_36,Normal,-65.1,27,3,2,98.35,14.4,39.55,0.36,1,0,0,0,0
538,Grid_36,Normal,-66.4,27,3,1,93.17,14.4,35.82,0.36,1,0,0,0,0
540,Grid_36,Normal,-63.1,28,4,0,96.2,14.4,35.73,0.36,1,0,0,0,0
541,Grid_36,Normal,-63.2,27,4,0,91.51,14.4,34.75,0.36,1,0,0,0,0
542,Grid_36,Normal,-65.6,30,3,1,88.85,14.4,35.39,0.36,1,0,0,0,0
543,Grid_36,Normal,-65.1,26,4,2,94.49,14.4,31.55,0.36,1,0,0,0,0
544,Grid_36,Normal,-60.8,30,2,1,94.01,14.4,37.84,0.36,1,0,0,0,0
546,Grid_36,Normal,-63.8,32,3,2,88.58,14.4,34.56,0.36,1,0,0,0,0
547,Grid_36,Normal,-64.7,30,3,0,91.8,14.4,36.14,0.36,1,0,0,0,0
548,Grid_36,Normal,-66.5,30,3,2,95.16,14.4,33.33,0.36,1,0,0,0,0
549,Grid_36,Normal,-66.6,30,3,2,100.0,14.4,26.54,0.36,1,0,0,0,0
550,Grid_36,Normal,-65.6,25,3,1,95.31,14.4,29.59,0.36,1,0,0,0,0
551,Grid_36,Normal,-65.8,30,4,2,96.58,14.4,42.29,0.36,1,0,0,0,0
552,Grid_36,Normal,-67.3,26,3,0,95.59,14.4,35.71,0.36,1,0,0,0,0
553,Grid_36,Normal,-69.5,25,4,1,100.0,14.4,39.51,0.36,1,0,0,0,0
554,Grid_36,Normal,-64.0,28,2,1,100.0,14.4,30.44,0.36,1,0,0,0,0
555,Grid_36,Normal,-68.3,28,3,1,100.0,14.4,38.36,0.36,1,0,0,0,0
556,Grid_36,Normal,-66.6,35,3,1,100.0,14.4,36.0,0.36,1,0,0,0,0
557,Grid_36,Normal,-65.3,23,3,0,97.92,14.4,28.83,0.36,1,0,0,0,0
558,Grid_36,Normal,-63.3,29,3,0,97.39,14.4,32.24,0.36,1,0,0,0,0
560,Grid_36,Normal,-62.3,36,3,0,100.0,14.4,34.64,0.36,1,0,0,0,0
561,Grid_36,Normal,-64.4,28,3,2,100.0,14.4,34.6,0.36,1,0,0,0,0
562,Grid_36,Normal,-66.8,28,3,1,95.43,14.4,28.73,0.36,1,0,0,0,0
563,Grid_36,Normal,-64.9,30,2,1,94.37,14.4,32.75,0.36,1,0,0,0,0
564,Grid_36,Normal,-64.7,30,3,0,90.68,14.4,36.21,0.36,1,0,0,0,0
565,Grid_36,Normal,-65.4,31,3,0,97.75,14.4,37.4,0.36,1,0,0,0,0
566,Grid_36,Normal,-64.8,25,3,0,93.97,14.4,32.26,0.36,1,0,0,0,0
567,Grid_36,Normal,-63.5,25,3,1,100.0,14.4,32.15,0.36,1,0,0,0,0
568,Grid_36,Normal,-63.1,20,3,2,91.7,14.4,37.26,0.36,1,0,0,0,0
569,Grid_36,Normal,-64.4,26,4,0,94.92,14.4,30.0,0.36,1,0,0,0,0
570,Grid_36,Normal,-64.7,28,4,0,100.0,14.4,37.66,0.36,1,0,0,0,0
571,Grid_36,Normal,-65.2,23,4,2,100.0,14.4,29.9,0.36,1,0,0,0,0
572,Grid_36,Normal,-64.2,32,3,1,99.81,14.4,35.14,0.36,1,0,0,0,0
573,Grid_36,Normal,-66.1,31,3,2,100.0,14.4,35.77,0.36,1,0,0,0,0
574,Grid_36,Normal,-66.2,30,4,2,89.84,14.4,34.72,0.36,1,0,0,0,0
575,Grid_36,Normal,-65.4,30,3,2,96.66,14.4,37.27,0.36,1,0,0,0,0
576,Grid_36,Normal,-64.1,32,3,2,97.8,14.4,32.6,0.36,1,0,0,0,0
577,Grid_36,Normal,-64.2,28,3,0,100.0,14.4,39.72,0.36,1,0,0,0,0
578,Grid_36,Normal,-62.9,30,3,0,100.0,14.4,35.62,0.36,1,0,0,0,0
579,Grid_36,Normal,-67.1,29,4,1,94.04,14.4,29.83,0.36,1,0,0,0,0
580,Grid_36,Normal,-67.1,31,4,1,94.69,14.4,33.22,0.36,1,0,0,0,0
581,Grid_36,Normal,-66.6,25,4,1,92.07,14.4,26.91,0.36,1,0,0,0,0
582,Grid_36,Normal,-63.2,30,4,2,100.0,14.4,30.19,0.36,1,0,0,0,0
583,Grid_36,Normal,-62.9,28,3,0,93.43,14.4,33.28,0.36,1,0,0,0,0
584,Grid_36,Normal,-67.1,32,3,2,99.54,14.4,32.68,0.36,1,0,0,0,0
585,Grid_36,Normal,-65.7,25,2,1,100.0,14.4,34.12,0.36,1,0,0,0,0
586,Grid_36,Normal,-66.4,28,4,0,100.0,14.4,34.18,0.36,1,0,0,0,0
587,Grid_36,Normal,-63.8,31,4,0,91.99,14.4,40.84,0.36,1,0,0,0,0
588,Grid_36,Normal,-62.4,32,3,0,100.0,14.4,39.55,0.36,1,0,0,0,0
590,Grid_36,Normal,-63.9,28,3,0,95.72,14.4,35.37,0.36,1,0,0,0,0
591,Grid_36,Normal,-63.4,30,3,1,95.25,14.4,31.08,0.36,1,0,0,0,0
592,Grid_36,Normal,-64.7,28,3,0,95.34,14.4,35.01,0.36,1,0,0,0,0
593,Grid_36,Normal,-63.1,29,4,2,99.05,14.4,32.8,0.36,1,0,0,0,0
594,Grid_36,Normal,-64.6,27,3,0,100.0,14.4,41.95,0.36,1,0,0,0,0
595,Grid_36,Normal,-63.5,33,2,1,100.0,14.4,26.37,0.36,1,0,0,0,0
596,Grid_36,Normal,-64.9,24,4,1,92.67,14.4,37.27,0.36,1,0,0,0,0
597,Grid_36,Normal,-63.3,27,5,1,97.14,14.4,34.27,0.36,1,0,0,0,0
598,Grid_36,Normal,-65.0,25,4,0,99.75,14.4,33.26,0.36,1,0,0,0,0
599,Grid_36,Normal,-69.0,31,3,0,100.0,14.4,37.68,0.36,1,0,0,0,0
600,Grid_36,Normal,-70.0,34,4,2,99.14,14.4,33.94,0.36,1,0,0,0,0
601,Grid_36,Normal,-63.3,29,4,2,99.53,14.4,34.1,0.36,1,0,0,0,0
602,Grid_36,Normal,-69.3,35,3,2,100.0,14.4,32.99,0.36,1,0,0,0,0
